Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
V2META12496_42_Calc_Hmm10_BMGE05	0 All_Taxa	63	0.0562	0.0111	0.0706	0.0592	0.0294	0.0275	0.0637	0.0209	0.0854	0.0306	0.0132	0.0618	0.0917	0.0278	0.0828	0.0419	0.0932	0.0257	0.0324	0.0748	0.3735	0.6265	0.4642	0.5358	0.0943	0.8020	0.1037	0.1445	0.0102	0.0031	0.0054	0.0080	0.0074	0.0057	0.0088	0.0015	0.0106	0.0079	0.0045	0.0071	0.0111	0.0048	0.0128	0.0073	0.0094	0.0073	0.0048	0.0063	0.0161	0.0161	0.0169	0.0169	0.0118	0.0160	0.0089	510.093469999999	1178	1.00000	0.9124	0.0000	0.0000	0.0876	0.0000	0.0000	0.4074	0.0000	0.0000	0.0000	0.0000
V2META12499_42_Calc_Hmm10_BMGE05	0 All_Taxa	73	0.0986	0.0254	0.0475	0.0329	0.0362	0.1022	0.0717	0.0180	0.0447	0.0562	0.0258	0.0492	0.0441	0.0310	0.0364	0.0681	0.1336	0.0302	0.0262	0.0219	0.3606	0.6394	0.5478	0.4522	0.1279	0.7548	0.1173	0.1559	0.0117	0.0064	0.0064	0.0061	0.0066	0.0101	0.0116	0.0039	0.0076	0.0098	0.0076	0.0087	0.0073	0.0071	0.0083	0.0072	0.0097	0.0068	0.0082	0.0046	0.0154	0.0154	0.0161	0.0161	0.0108	0.0126	0.0097	878.75346	1368	1.00000	0.7914	0.0000	0.0000	0.2086	0.0000	0.0000	0.4044	0.0000	0.0000	0.0000	0.0000
V2META12501_42_Calc_Hmm10_BMGE05	0 All_Taxa	65	0.0469	0.0164	0.0528	0.0411	0.0440	0.0563	0.0490	0.0168	0.0537	0.0593	0.0290	0.0349	0.0642	0.0234	0.0504	0.0524	0.1227	0.0420	0.0569	0.0881	0.4107	0.5893	0.4723	0.5277	0.1083	0.8044	0.0873	0.1464	0.0095	0.0032	0.0095	0.0078	0.0072	0.0092	0.0072	0.0032	0.0085	0.0093	0.0058	0.0069	0.0097	0.0053	0.0065	0.0056	0.0094	0.0070	0.0046	0.0106	0.0155	0.0155	0.0159	0.0159	0.0088	0.0100	0.0066	811.81397	1216	1.00000	0.6914	0.0000	0.0000	0.3086	0.0000	0.0000	0.5367	0.0000	0.0000	0.0000	0.0000
V2META12503_42_Calc_Hmm10_BMGE05	0 All_Taxa	85	0.0666	0.0222	0.0264	0.0414	0.0441	0.0501	0.0425	0.0170	0.0443	0.0549	0.0301	0.0650	0.0634	0.0269	0.0684	0.0759	0.1321	0.0482	0.0610	0.0195	0.3946	0.6054	0.5156	0.4844	0.0975	0.7616	0.1409	0.13	0.0097	0.0055	0.0055	0.0068	0.0067	0.0068	0.0056	0.0025	0.0083	0.0058	0.0043	0.0073	0.0078	0.0046	0.0088	0.0077	0.0092	0.0073	0.0067	0.0032	0.0128	0.0128	0.0097	0.0097	0.0059	0.0092	0.0073	741.23874	1596	1.00000	0.8471	0.0000	0.0000	0.1529	0.0000	0.0000	0.2577	0.0000	0.0000	0.0000	0.0000
V2META12508_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	61	0.0579	0.0356	0.0807	0.0633	0.0305	0.0230	0.0555	0.0118	0.0538	0.0492	0.0415	0.0569	0.0718	0.0316	0.0561	0.0495	0.1069	0.0414	0.0368	0.0461	0.3572	0.6428	0.4903	0.5097	0.1047	0.7889	0.1064	0.0868	0.0053	0.0039	0.0061	0.0058	0.0035	0.0035	0.0050	0.0013	0.0057	0.0060	0.0034	0.0037	0.0051	0.0032	0.0048	0.0046	0.0052	0.0038	0.0035	0.0036	0.0080	0.0080	0.0119	0.0119	0.0061	0.0099	0.0051	509.37353	1140	1.00000	0.8590	0.0000	0.0000	0.1410	0.0000	0.0000	0.4598	0.0000	0.0000	0.0000	0.0000
V2META12511_42_Calc_Hmm10_BMGE05	0 All_Taxa	73	0.0674	0.0225	0.0513	0.0545	0.0380	0.0218	0.0456	0.0117	0.0556	0.0681	0.0197	0.0490	0.0707	0.0254	0.0648	0.0438	0.1310	0.0399	0.0593	0.0600	0.4138	0.5862	0.4641	0.5359	0.1137	0.7936	0.0928	0.1285	0.0105	0.0041	0.0064	0.0081	0.0082	0.0050	0.0057	0.0032	0.0077	0.0060	0.0051	0.0049	0.0086	0.0051	0.0074	0.0054	0.0097	0.0065	0.0060	0.0051	0.0168	0.0168	0.0136	0.0136	0.0060	0.0084	0.0059	917.16563	1368	1.00000	0.7693	0.0000	0.0000	0.2307	0.0000	0.0000	0.4211	0.0000	0.0000	0.0000	0.0000
V2META12513_42_Calc_Hmm10_BMGE05	0 All_Taxa	87	0.0984	0.0130	0.0696	0.0548	0.0401	0.0171	0.0487	0.0014	0.0464	0.0781	0.0351	0.0624	0.0885	0.0220	0.0666	0.0652	0.1092	0.0338	0.0211	0.0284	0.3602	0.6398	0.4817	0.5183	0.1268	0.7456	0.1276	0.0862	0.0059	0.0031	0.0036	0.0053	0.0040	0.0025	0.0042	0.0010	0.0043	0.0060	0.0038	0.0045	0.0074	0.0027	0.0062	0.0041	0.0071	0.0046	0.0037	0.0022	0.0089	0.0089	0.0091	0.0091	0.0044	0.0073	0.0042	649.606239999999	1634	1.00000	0.9321	0.0000	0.0000	0.0679	0.0000	0.0000	0.1640	0.0000	0.0000	0.0000	0.0000
V2META12516_42_Calc_Hmm10_BMGE05	0 All_Taxa	73	0.0975	0.0095	0.0381	0.0373	0.0559	0.0298	0.0425	0.0008	0.0373	0.0732	0.0271	0.0505	0.0664	0.0079	0.0663	0.0961	0.1122	0.0610	0.0618	0.0290	0.3947	0.6053	0.5008	0.4992	0.1157	0.7378	0.1465	0.1927	0.0169	0.0044	0.0081	0.0101	0.0130	0.0060	0.0096	0.0009	0.0104	0.0152	0.0073	0.0102	0.0129	0.0047	0.0105	0.0129	0.0111	0.0142	0.0079	0.0067	0.0189	0.0189	0.0134	0.0134	0.0119	0.0168	0.0117	889.652309999997	1368	1.00000	0.7807	0.0000	0.0000	0.2193	0.0000	0.0000	0.4124	0.0000	0.0000	0.0000	0.0000
V2META12519_42_Calc_Hmm10_BMGE05	0 All_Taxa	80	0.0714	0.0309	0.0693	0.0541	0.0238	0.0282	0.0744	0.0331	0.0886	0.0454	0.0164	0.0616	0.0632	0.0395	0.0426	0.0498	0.1023	0.0279	0.0348	0.0426	0.3432	0.6568	0.5242	0.4758	0.1198	0.7687	0.1115	0.1296	0.0080	0.0049	0.0056	0.0070	0.0055	0.0055	0.0106	0.0039	0.0112	0.0075	0.0041	0.0056	0.0074	0.0051	0.0069	0.0084	0.0074	0.0065	0.0047	0.0040	0.0116	0.0116	0.0095	0.0095	0.0122	0.0185	0.0086	892.733850000001	1501	1.00000	0.8678	0.0000	0.0000	0.1322	0.0000	0.0000	0.2843	0.0000	0.0000	0.0000	0.0000
V2META12520_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0581	0.0403	0.0700	0.0428	0.0471	0.0329	0.0544	0.0414	0.0715	0.0399	0.0163	0.0769	0.0852	0.0363	0.0725	0.0320	0.0911	0.0228	0.0452	0.0233	0.3479	0.6521	0.4969	0.5031	0.0943	0.7968	0.1089	0.102	0.0096	0.0033	0.0048	0.0059	0.0042	0.0030	0.0059	0.0019	0.0079	0.0053	0.0036	0.0062	0.0070	0.0035	0.0075	0.0038	0.0076	0.0040	0.0045	0.0028	0.0099	0.0099	0.0107	0.0107	0.0062	0.0082	0.0062	519.31132	1045	1.00000	0.8989	0.0000	0.0000	0.1011	0.0000	0.0000	0.4810	0.0000	0.0000	0.0000	0.0000
V2META12522_42_Calc_Hmm10_BMGE05	0 All_Taxa	63	0.0655	0.0186	0.0278	0.0492	0.0237	0.0431	0.0294	0.0139	0.0673	0.0355	0.0298	0.0441	0.0853	0.0390	0.0722	0.0602	0.1517	0.0407	0.0542	0.0486	0.4360	0.5640	0.4509	0.5491	0.0649	0.8308	0.1043	0.1297	0.0103	0.0034	0.0032	0.0075	0.0051	0.0053	0.0056	0.0025	0.0075	0.0074	0.0051	0.0049	0.0097	0.0054	0.0089	0.0062	0.0135	0.0067	0.0063	0.0050	0.0153	0.0153	0.0191	0.0191	0.0064	0.0110	0.0067	813.279340000001	1178	1.00000	0.7560	0.0000	0.0000	0.2440	0.0000	0.0000	0.5090	0.0000	0.0000	0.0000	0.0000
V2META12523_42_Calc_Hmm10_BMGE05	0 All_Taxa	74	0.0526	0.0198	0.0479	0.0265	0.0271	0.0419	0.0454	0.0180	0.0509	0.0353	0.0218	0.0447	0.0706	0.0359	0.0567	0.0510	0.1940	0.0568	0.0753	0.0277	0.4462	0.5538	0.4354	0.5646	0.0807	0.8235	0.0957	0.1615	0.0101	0.0053	0.0073	0.0061	0.0070	0.0073	0.0070	0.0043	0.0071	0.0087	0.0048	0.0075	0.0109	0.0075	0.0116	0.0088	0.0131	0.0094	0.0115	0.0063	0.0172	0.0172	0.0159	0.0159	0.0068	0.0115	0.0101	920.912619999999	1387	1.00000	0.7136	0.0000	0.0000	0.2864	0.0000	0.0000	0.4556	0.0000	0.0000	0.0000	0.0000
V2META12524_42_Calc_Hmm10_BMGE05	0 All_Taxa	70	0.0565	0.0058	0.0465	0.0421	0.0360	0.0377	0.0412	0.0503	0.0453	0.0644	0.0343	0.0523	0.0717	0.0267	0.0627	0.0602	0.1270	0.0410	0.0306	0.0678	0.4292	0.5708	0.4526	0.5474	0.1056	0.7819	0.1126	0.1665	0.0133	0.0025	0.0119	0.0073	0.0086	0.0056	0.0080	0.0079	0.0072	0.0114	0.0076	0.0075	0.0085	0.0052	0.0107	0.0092	0.0126	0.0072	0.0066	0.0078	0.0276	0.0276	0.0205	0.0205	0.0094	0.0130	0.0096	1369.15798	1311	0.12873	0.6874	0.0000	0.0000	0.3126	0.0000	0.0000	0.5040	0.0000	0.0000	0.0000	0.0000
V2META12526_42_Calc_Hmm10_BMGE05	0 All_Taxa	68	0.0683	0.0567	0.0836	0.0498	0.0428	0.0374	0.0510	0.0049	0.0535	0.0301	0.0112	0.0673	0.1003	0.0196	0.0584	0.0349	0.1108	0.0351	0.0241	0.0604	0.3380	0.6620	0.4781	0.5219	0.0811	0.8167	0.1022	0.163	0.0120	0.0074	0.0073	0.0096	0.0070	0.0068	0.0100	0.0035	0.0088	0.0095	0.0051	0.0068	0.0117	0.0063	0.0111	0.0086	0.0103	0.0067	0.0059	0.0086	0.0156	0.0156	0.0183	0.0183	0.0111	0.0144	0.0091	858.41454	1273	1.00000	0.7307	0.0000	0.0000	0.2693	0.0000	0.0000	0.4878	0.0000	0.0000	0.0000	0.0000
V2META12530_42_Calc_Hmm10_BMGE05	0 All_Taxa	76	0.0402	0.0194	0.0311	0.0508	0.0326	0.0330	0.0526	0.0029	0.0773	0.0755	0.0373	0.0551	0.0723	0.0219	0.0667	0.0689	0.1390	0.0571	0.0493	0.0170	0.3524	0.6476	0.5442	0.4558	0.1281	0.7480	0.1240	0.1361	0.0104	0.0041	0.0050	0.0093	0.0073	0.0059	0.0079	0.0012	0.0072	0.0093	0.0050	0.0068	0.0110	0.0050	0.0079	0.0069	0.0105	0.0065	0.0055	0.0036	0.0111	0.0111	0.0150	0.0150	0.0106	0.0122	0.0072	859.630590000001	1425	1.00000	0.7873	0.0000	0.0000	0.2127	0.0000	0.0000	0.3832	0.0000	0.0000	0.0000	0.0000
V2META12531_42_Calc_Hmm10_BMGE05	0 All_Taxa	93	0.0881	0.0339	0.1114	0.0726	0.0285	0.0450	0.0537	0.0094	0.0748	0.0397	0.0286	0.0609	0.0752	0.0152	0.0670	0.0524	0.0555	0.0273	0.0353	0.0255	0.3094	0.6906	0.5040	0.4960	0.0934	0.7934	0.1132	0.1483	0.0103	0.0052	0.0083	0.0092	0.0073	0.0075	0.0071	0.0027	0.0115	0.0077	0.0067	0.0082	0.0099	0.0041	0.0104	0.0069	0.0088	0.0064	0.0055	0.0041	0.0155	0.0155	0.0181	0.0181	0.0065	0.0109	0.0075	719.677180000003	1748	1.00000	0.9258	0.0000	0.0000	0.0742	0.0000	0.0000	0.1124	0.0000	0.0000	0.0000	0.0000
V2META12538_42_Calc_Hmm10_BMGE05	0 All_Taxa	84	0.0935	0.0013	0.0859	0.0219	0.0332	0.0316	0.1219	0.0006	0.0649	0.0696	0.0445	0.0338	0.0493	0.0196	0.0545	0.1247	0.0642	0.0282	0.0286	0.0281	0.3139	0.6861	0.5509	0.4491	0.1915	0.6499	0.1586	0.1526	0.0084	0.0021	0.0074	0.0074	0.0084	0.0060	0.0082	0.0010	0.0119	0.0109	0.0064	0.0092	0.0108	0.0065	0.0111	0.0105	0.0074	0.0087	0.0061	0.0039	0.0138	0.0138	0.0138	0.0138	0.0103	0.0140	0.0098	641.929849999999	1577	1.00000	0.9525	0.0000	0.0000	0.0475	0.0000	0.0000	0.1752	0.0490	0.0490	0.0588	0.0686
V2META12539_42_Calc_Hmm10_BMGE05	0 All_Taxa	75	0.0926	0.0212	0.0517	0.0294	0.0220	0.0441	0.0577	0.0212	0.0517	0.0656	0.0234	0.0531	0.0747	0.0173	0.0717	0.0672	0.1175	0.0419	0.0419	0.0338	0.4023	0.5977	0.4713	0.5287	0.1232	0.7564	0.1203	0.1281	0.0089	0.0034	0.0076	0.0048	0.0053	0.0069	0.0067	0.0035	0.0069	0.0090	0.0051	0.0061	0.0087	0.0042	0.0069	0.0062	0.0112	0.0070	0.0062	0.0036	0.0124	0.0124	0.0146	0.0146	0.0096	0.0126	0.0076	928.44989	1406	1.00000	0.7341	0.0000	0.0000	0.2659	0.0000	0.0000	0.4324	0.0000	0.0000	0.0000	0.0000
V2META12541_42_Calc_Hmm10_BMGE05	0 All_Taxa	66	0.0508	0.0263	0.0603	0.0551	0.0453	0.0597	0.0448	0.0109	0.0428	0.0807	0.0311	0.0483	0.0537	0.0314	0.0696	0.0513	0.0824	0.0383	0.0645	0.0527	0.3620	0.6380	0.5240	0.4760	0.1254	0.7749	0.0996	0.1192	0.0085	0.0027	0.0067	0.0067	0.0058	0.0056	0.0076	0.0020	0.0067	0.0061	0.0041	0.0076	0.0087	0.0055	0.0068	0.0046	0.0066	0.0067	0.0050	0.0055	0.0096	0.0096	0.0150	0.0150	0.0064	0.0102	0.0065	666.42298	1235	1.00000	0.8387	0.0000	0.0000	0.1613	0.0000	0.0000	0.4293	0.0000	0.0000	0.0000	0.0000
V2META12546_42_Calc_Hmm10_BMGE05	0 All_Taxa	80	0.0509	0.0142	0.0751	0.0477	0.0437	0.0312	0.0247	0.0182	0.0652	0.0609	0.0171	0.0641	0.0697	0.0514	0.0572	0.0598	0.0853	0.0299	0.0745	0.0590	0.3623	0.6377	0.4929	0.5071	0.0857	0.7904	0.1239	0.1647	0.0090	0.0043	0.0090	0.0085	0.0081	0.0063	0.0054	0.0042	0.0096	0.0097	0.0056	0.0108	0.0109	0.0061	0.0105	0.0113	0.0100	0.0083	0.0088	0.0080	0.0147	0.0147	0.0157	0.0157	0.0090	0.0158	0.0130	714.39319	1501	1.00000	0.8433	0.0000	0.0000	0.1567	0.0000	0.0000	0.3045	0.0000	0.0000	0.0000	0.0000
V2META12547_2_42_Calc_Hmm10_BMGE05	0 All_Taxa	84	0.0688	0.0149	0.0775	0.0402	0.0232	0.0464	0.0674	0.0106	0.0401	0.0426	0.0455	0.0652	0.0755	0.0343	0.0638	0.0708	0.0927	0.0301	0.0413	0.0491	0.3718	0.6282	0.4752	0.5248	0.1100	0.7540	0.1360	0.0848	0.0055	0.0028	0.0042	0.0041	0.0038	0.0032	0.0041	0.0022	0.0045	0.0049	0.0052	0.0043	0.0047	0.0034	0.0061	0.0055	0.0071	0.0032	0.0036	0.0023	0.0089	0.0089	0.0083	0.0083	0.0040	0.0082	0.0055	485.91762	1577	1.00000	0.9311	0.0000	0.0000	0.0689	0.0000	0.0000	0.1937	0.0000	0.0000	0.0000	0.0000
V2META12552_42_Calc_Hmm10_BMGE05	0 All_Taxa	83	0.0768	0.0114	0.0309	0.0292	0.0299	0.0480	0.0957	0.0099	0.0541	0.0520	0.0176	0.0518	0.0566	0.0254	0.0303	0.0969	0.1350	0.0538	0.0618	0.0331	0.3644	0.6356	0.5481	0.4519	0.1477	0.7037	0.1486	0.2444	0.0173	0.0060	0.0097	0.0110	0.0111	0.0123	0.0183	0.0053	0.0134	0.0130	0.0104	0.0141	0.0129	0.0118	0.0111	0.0187	0.0149	0.0155	0.0114	0.0060	0.0253	0.0253	0.0282	0.0282	0.0177	0.0345	0.0219	1049.4609	1558	1.00000	0.6842	0.0000	0.0000	0.3158	0.0000	0.0000	0.4146	0.0000	0.0000	0.0000	0.0000
V2META12561_42_Calc_Hmm10_BMGE05	0 All_Taxa	87	0.0759	0.0201	0.0382	0.0302	0.0428	0.0231	0.0426	0.0005	0.0489	0.1170	0.0351	0.0516	0.0607	0.0170	0.0515	0.0812	0.1539	0.0476	0.0318	0.0302	0.3789	0.6211	0.5222	0.4778	0.1597	0.7075	0.1328	0.2043	0.0130	0.0064	0.0079	0.0117	0.0105	0.0079	0.0110	0.0008	0.0089	0.0149	0.0096	0.0126	0.0137	0.0064	0.0114	0.0164	0.0159	0.0102	0.0084	0.0064	0.0193	0.0193	0.0197	0.0197	0.0144	0.0212	0.0162	952.71682	1634	1.00000	0.7913	0.0000	0.0000	0.2087	0.0000	0.0000	0.2903	0.0000	0.0000	0.0000	0.0000
V2META12562_42_Calc_Hmm10_BMGE05	0 All_Taxa	72	0.0542	0.0241	0.0484	0.0437	0.0489	0.0294	0.0586	0.0160	0.0637	0.0649	0.0137	0.0560	0.0755	0.0167	0.0644	0.0718	0.1234	0.0404	0.0527	0.0334	0.3578	0.6422	0.5184	0.4816	0.1235	0.7488	0.1277	0.2197	0.0104	0.0073	0.0160	0.0124	0.0112	0.0064	0.0127	0.0080	0.0144	0.0120	0.0074	0.0130	0.0148	0.0058	0.0124	0.0152	0.0163	0.0089	0.0079	0.0074	0.0187	0.0187	0.0198	0.0198	0.0127	0.0287	0.0229	1138.72171	1349	0.99999	0.6388	0.0000	0.0000	0.3612	0.0000	0.0000	0.5259	0.0000	0.0000	0.0000	0.0000
V2META12566_42_Calc_Hmm10_BMGE05	0 All_Taxa	72	0.0671	0.0335	0.0516	0.0471	0.0345	0.0360	0.0481	0.0005	0.0783	0.0526	0.0264	0.0472	0.1098	0.0223	0.0786	0.0429	0.1150	0.0260	0.0404	0.0420	0.3700	0.6300	0.4686	0.5314	0.1007	0.8091	0.0901	0.122	0.0094	0.0049	0.0064	0.0067	0.0048	0.0050	0.0066	0.0006	0.0076	0.0067	0.0052	0.0048	0.0095	0.0044	0.0094	0.0056	0.0085	0.0050	0.0065	0.0044	0.0097	0.0097	0.0108	0.0108	0.0079	0.0098	0.0050	780.71472	1349	1.00000	0.8441	0.0000	0.0000	0.1559	0.0000	0.0000	0.3735	0.0000	0.0000	0.0000	0.0000
V2META12567_42_Calc_Hmm10_BMGE05	0 All_Taxa	86	0.0862	0.0145	0.1015	0.0605	0.0523	0.0246	0.0386	0.0128	0.0625	0.0593	0.0206	0.0636	0.0604	0.0234	0.0640	0.0558	0.0838	0.0298	0.0298	0.0559	0.3531	0.6469	0.4849	0.5151	0.0978	0.7827	0.1195	0.0808000000000001	0.0067	0.0022	0.0058	0.0046	0.0045	0.0023	0.0042	0.0008	0.0046	0.0064	0.0026	0.0048	0.0042	0.0024	0.0045	0.0046	0.0052	0.0043	0.0027	0.0034	0.0086	0.0086	0.0110	0.0110	0.0060	0.0074	0.0059	598.14673	1615	1.00000	0.8950	0.0000	0.0000	0.1050	0.0000	0.0000	0.2065	0.0000	0.0000	0.0000	0.0000
V2META12573_42_Calc_Hmm10_BMGE05	0 All_Taxa	84	0.0743	0.0168	0.0271	0.0431	0.0363	0.0359	0.0532	0.0086	0.0680	0.0798	0.0323	0.0351	0.0759	0.0218	0.0462	0.0399	0.1796	0.0471	0.0512	0.0277	0.4199	0.5801	0.4771	0.5229	0.1330	0.7920	0.0750	0.1543	0.0111	0.0051	0.0064	0.0086	0.0059	0.0086	0.0084	0.0035	0.0137	0.0096	0.0062	0.0055	0.0105	0.0047	0.0099	0.0070	0.0104	0.0058	0.0094	0.0043	0.0138	0.0138	0.0143	0.0143	0.0082	0.0126	0.0084	870.159660000002	1577	1.00000	0.8130	0.0000	0.0000	0.1870	0.0000	0.0000	0.2960	0.0000	0.0000	0.0000	0.0000
V2META12577_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0634	0.0185	0.0791	0.0683	0.0467	0.0554	0.0155	0.0091	0.0719	0.0364	0.0485	0.0213	0.0952	0.0026	0.0827	0.0077	0.1458	0.0167	0.0900	0.0254	0.4648	0.5352	0.3609	0.6391	0.0519	0.9192	0.0290	0.1027	0.0081	0.0033	0.0044	0.0063	0.0037	0.0042	0.0036	0.0025	0.0083	0.0037	0.0056	0.0031	0.0083	0.0016	0.0093	0.0019	0.0104	0.0030	0.0075	0.0037	0.0124	0.0124	0.0101	0.0101	0.0051	0.0063	0.0029	614.580939999999	1045	1.00000	0.8314	0.0000	0.0000	0.1686	0.0000	0.0000	0.5200	0.0000	0.0000	0.0000	0.0000
V2META12581_42_Calc_Hmm10_BMGE05	0 All_Taxa	72	0.0636	0.0194	0.0829	0.0332	0.0347	0.0506	0.0388	0.0223	0.0650	0.0562	0.0250	0.0375	0.0681	0.0284	0.0606	0.0476	0.1050	0.0349	0.0882	0.0380	0.4026	0.5974	0.4463	0.5537	0.0950	0.8200	0.0850	0.1413	0.0107	0.0040	0.0051	0.0076	0.0077	0.0051	0.0061	0.0028	0.0100	0.0081	0.0053	0.0068	0.0076	0.0051	0.0112	0.0076	0.0105	0.0065	0.0082	0.0049	0.0128	0.0128	0.0142	0.0142	0.0064	0.0091	0.0069	653.103590000001	1349	1.00000	0.8381	0.0000	0.0000	0.1619	0.0000	0.0000	0.3779	0.0000	0.0000	0.0000	0.0000
V2META12583_42_Calc_Hmm10_BMGE05	0 All_Taxa	90	0.0900	0.0012	0.0493	0.0627	0.0361	0.0136	0.0711	0.0009	0.0456	0.1181	0.0285	0.0408	0.0732	0.0110	0.0781	0.0771	0.1082	0.0438	0.0349	0.0156	0.3563	0.6437	0.5212	0.4788	0.1892	0.6929	0.1179	0.129	0.0067	0.0017	0.0050	0.0089	0.0065	0.0049	0.0097	0.0015	0.0076	0.0102	0.0071	0.0053	0.0091	0.0032	0.0091	0.0083	0.0086	0.0087	0.0044	0.0021	0.0150	0.0150	0.0129	0.0129	0.0093	0.0128	0.0079	690.03769	1691	1.00000	0.9422	0.0000	0.0000	0.0578	0.0000	0.0000	0.1258	0.0105	0.0157	0.0157	0.0366
V2META12591_42_Calc_Hmm10_BMGE05	0 All_Taxa	54	0.0510	0.0080	0.0811	0.0544	0.0407	0.0547	0.0522	0.0464	0.0635	0.0275	0.0164	0.0710	0.0876	0.0310	0.0478	0.0250	0.0744	0.0150	0.0656	0.0868	0.3884	0.6116	0.4429	0.5571	0.0797	0.8244	0.0959	0.1157	0.0060	0.0034	0.0034	0.0081	0.0055	0.0069	0.0053	0.0030	0.0081	0.0054	0.0037	0.0068	0.0099	0.0042	0.0066	0.0051	0.0078	0.0041	0.0075	0.0052	0.0128	0.0128	0.0116	0.0116	0.0064	0.0095	0.0068	413.45672	1007	1.00000	0.9272	0.0000	0.0000	0.0728	0.0000	0.0000	0.4838	0.0000	0.0000	0.0000	0.0000
V2META12619_42_Calc_Hmm10_BMGE05	0 All_Taxa	60	0.0587	0.0294	0.0413	0.0339	0.0328	0.0163	0.0429	0.0150	0.0500	0.0451	0.0297	0.0737	0.0630	0.0192	0.0610	0.0940	0.1739	0.0465	0.0408	0.0328	0.4119	0.5881	0.4838	0.5162	0.0880	0.7443	0.1678	0.1438	0.0102	0.0061	0.0061	0.0058	0.0042	0.0043	0.0070	0.0030	0.0073	0.0075	0.0067	0.0077	0.0095	0.0057	0.0097	0.0079	0.0147	0.0083	0.0076	0.0049	0.0160	0.0160	0.0173	0.0173	0.0087	0.0168	0.0099	803.86713	1121	1.00000	0.7684	0.0000	0.0000	0.2316	0.0000	0.0000	0.5247	0.0000	0.0000	0.0000	0.0000
V2META12620_42_Calc_Hmm10_BMGE05	0 All_Taxa	77	0.1082	0.0180	0.0422	0.0360	0.0469	0.0535	0.0529	0.0101	0.0432	0.0653	0.0195	0.0542	0.0525	0.0344	0.0485	0.0666	0.1236	0.0581	0.0408	0.0256	0.3763	0.6237	0.5290	0.4710	0.1181	0.7610	0.1208	0.0898	0.0072	0.0022	0.0044	0.0036	0.0044	0.0045	0.0061	0.0016	0.0053	0.0045	0.0028	0.0043	0.0051	0.0044	0.0059	0.0049	0.0057	0.0068	0.0037	0.0024	0.0088	0.0088	0.0075	0.0075	0.0062	0.0086	0.0059	812.612919999999	1444	1.00000	0.7694	0.0000	0.0000	0.2306	0.0000	0.0000	0.3893	0.0000	0.0000	0.0000	0.0000
V2META12622_42_Calc_Hmm10_BMGE05	0 All_Taxa	73	0.0656	0.0237	0.0297	0.0483	0.0318	0.0279	0.0581	0.0022	0.0689	0.0511	0.0280	0.0452	0.0897	0.0277	0.0752	0.0508	0.1508	0.0451	0.0453	0.0348	0.4019	0.5981	0.4787	0.5213	0.1092	0.7948	0.0960	0.1483	0.0110	0.0055	0.0058	0.0071	0.0063	0.0045	0.0084	0.0014	0.0108	0.0075	0.0068	0.0079	0.0110	0.0067	0.0120	0.0060	0.0106	0.0069	0.0072	0.0045	0.0155	0.0155	0.0121	0.0121	0.0114	0.0165	0.0078	1043.88717	1368	1.00000	0.5814	0.0000	0.0000	0.4186	0.0000	0.0000	0.5625	0.0000	0.0000	0.0000	0.0000
V2META12629_42_Calc_Hmm10_BMGE05	0 All_Taxa	77	0.0634	0.0270	0.0426	0.0422	0.0270	0.0436	0.0473	0.0217	0.0463	0.0425	0.0344	0.0538	0.0651	0.0302	0.0541	0.0761	0.1452	0.0347	0.0715	0.0312	0.4216	0.5784	0.4708	0.5292	0.0898	0.7802	0.1299	0.1897	0.0125	0.0092	0.0061	0.0093	0.0069	0.0108	0.0120	0.0040	0.0104	0.0081	0.0091	0.0108	0.0112	0.0064	0.0124	0.0085	0.0126	0.0074	0.0140	0.0079	0.0186	0.0186	0.0173	0.0173	0.0142	0.0138	0.0128	1035.00705	1444	1.00000	0.6859	0.0000	0.0000	0.3141	0.0000	0.0000	0.4555	0.0000	0.0000	0.0000	0.0000
