Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
nsf2	0 All_Taxa	70	0.0788	0.0157	0.0685	0.0413	0.0358	0.0170	0.0707	0.0031	0.0494	0.0632	0.0262	0.0733	0.0745	0.0149	0.0747	0.0800	0.0907	0.0298	0.0399	0.0525	0.3659	0.6341	0.4911	0.5089	0.1339	0.7128	0.1533	0.1179	0.0021	0.0007	0.0011	0.0014	0.0012	0.0008	0.0013	0.0003	0.0022	0.0014	0.0011	0.0017	0.0020	0.0007	0.0017	0.0016	0.0016	0.0009	0.0011	0.0011	0.0062	0.0062	0.0050	0.0050	0.0024	0.0036	0.0026	1671.67231	1311	0.000000000041697	0.9734	0.0002	0.0000	0.0264	0.0002	0.0000	0.5033	0.1777	0.2581	0.2762	0.3039
fibri	0 All_Taxa	73	0.0973	0.0061	0.0717	0.0367	0.0351	0.0336	0.0585	0.0045	0.0502	0.0703	0.0210	0.0477	0.1177	0.0411	0.0771	0.0622	0.0592	0.0243	0.0308	0.0546	0.3445	0.6555	0.4661	0.5339	0.1288	0.7612	0.1100	0.0949	0.0072	0.0021	0.0032	0.0052	0.0038	0.0039	0.0039	0.0004	0.0062	0.0049	0.0049	0.0038	0.0098	0.0040	0.0083	0.0048	0.0082	0.0047	0.0021	0.0040	0.0099	0.0099	0.0104	0.0104	0.0033	0.0058	0.0044	311.227620000001	1368	1.00000	0.9711	0.0000	0.0000	0.0289	0.0000	0.0000	0.0794	0.0265	0.0531	0.0664	0.0752
psma	0 All_Taxa	68	0.0926	0.0120	0.0616	0.0626	0.0252	0.0367	0.0622	0.0049	0.0530	0.0744	0.0137	0.0524	0.0962	0.0219	0.0588	0.0923	0.0812	0.0408	0.0299	0.0277	0.3089	0.6911	0.5333	0.4667	0.1365	0.7188	0.1447	0.422600000000001	0.0018	0.0007	0.0014	0.0018	0.0015	0.0012	0.0016	0.0003	0.0022	0.0016	0.0011	0.0013	0.0020	0.0010	0.0020	0.0023	0.0015	0.0011	0.0009	0.0010	0.0106	0.0106	0.0092	0.0092	0.0079	0.0115	0.0059	13359.4623799999	1273	0	0.9852	0.0006	0.0000	0.0142	0.0006	0.0000	1.9033	0.0256	0.0385	0.0427	0.0171
if6	0 All_Taxa	73	0.0630	0.0255	0.0751	0.0604	0.0581	0.0190	0.0465	0.0044	0.0842	0.0219	0.0183	0.0538	0.1172	0.0211	0.0603	0.0711	0.1062	0.0345	0.0314	0.0278	0.3114	0.6886	0.4962	0.5038	0.0684	0.8067	0.1249	0.1113	0.0077	0.0041	0.0056	0.0060	0.0058	0.0030	0.0055	0.0004	0.0088	0.0064	0.0044	0.0064	0.0095	0.0040	0.0092	0.0055	0.0081	0.0046	0.0035	0.0025	0.0117	0.0117	0.0082	0.0082	0.0047	0.0074	0.0057	432.006410000001	1368	1.00000	0.9672	0.0001	0.0000	0.0327	0.0002	0.0000	0.0830	0.0776	0.1853	0.2155	0.2888
cct	0 All_Taxa	68	0.0943	0.0187	0.0581	0.0600	0.0362	0.0110	0.0460	0.0000	0.0705	0.0738	0.0262	0.0579	0.0957	0.0167	0.0856	0.0648	0.1068	0.0328	0.0162	0.0287	0.3578	0.6422	0.4884	0.5116	0.1198	0.7575	0.1227	0.2701	0.0013	0.0006	0.0007	0.0010	0.0009	0.0004	0.0009	0.0000	0.0009	0.0009	0.0007	0.0009	0.0011	0.0005	0.0012	0.0009	0.0010	0.0008	0.0005	0.0003	0.0061	0.0061	0.0052	0.0052	0.0032	0.0048	0.0025	13878.37603	1273	0	0.9930	0.0014	0.0000	0.0056	0.0010	0.0000	2.8833	0.0484	0.0645	0.0665	0.0544
mcm	0 All_Taxa	62	0.0803	0.0184	0.0620	0.0671	0.0332	0.0325	0.0679	0.0002	0.0652	0.0612	0.0275	0.0660	0.0733	0.0274	0.0616	0.0607	0.0925	0.0290	0.0325	0.0415	0.3361	0.6639	0.5286	0.4714	0.1292	0.7442	0.1267	0.268900000000001	0.0012	0.0007	0.0010	0.0013	0.0015	0.0007	0.0010	0.0001	0.0012	0.0012	0.0010	0.0009	0.0014	0.0007	0.0016	0.0012	0.0017	0.0011	0.0010	0.0008	0.0059	0.0059	0.0074	0.0074	0.0051	0.0076	0.0037	11835.2531600001	1159	0	0.9737	0.0006	0.0000	0.0257	0.0005	0.0000	3.1025	0.0302	0.0340	0.0321	0.0265
rps26	0 All_Taxa	71	0.0892	0.0518	0.0373	0.0301	0.0524	0.0423	0.1445	0.0000	0.0580	0.1101	0.0150	0.0348	0.0970	0.0334	0.0576	0.0239	0.0361	0.0106	0.0240	0.0521	0.2740	0.7260	0.5918	0.4082	0.2545	0.6868	0.0587	0.1442	0.0119	0.0052	0.0076	0.0047	0.0080	0.0070	0.0095	0.0000	0.0090	0.0097	0.0063	0.0061	0.0110	0.0065	0.0092	0.0055	0.0067	0.0054	0.0071	0.0076	0.0124	0.0124	0.0163	0.0163	0.0068	0.0076	0.0053	363.38091	1330	1.00000	0.9888	0.0006	0.0000	0.0107	0.0010	0.0000	0.0883	0.0707	0.2121	0.2525	0.4040
rpl13	0 All_Taxa	74	0.1015	0.0087	0.0474	0.0497	0.0521	0.0196	0.1367	0.0060	0.0434	0.1088	0.0131	0.0196	0.0708	0.0233	0.0573	0.0414	0.0714	0.0397	0.0410	0.0485	0.3388	0.6612	0.5430	0.4570	0.2455	0.6935	0.0610	0.1612	0.0134	0.0032	0.0051	0.0075	0.0080	0.0052	0.0126	0.0014	0.0087	0.0135	0.0058	0.0064	0.0106	0.0060	0.0112	0.0069	0.0126	0.0078	0.0063	0.0088	0.0176	0.0176	0.0135	0.0135	0.0095	0.0124	0.0080	565.047759999997	1387	1.00000	0.9869	0.0018	0.0000	0.0113	0.0027	0.0000	0.0515	0.0844	0.1753	0.1558	0.1883
rpo	0 All_Taxa	61	0.0546	0.0195	0.0681	0.0580	0.0485	0.0219	0.0638	0.0082	0.0549	0.0613	0.0360	0.0535	0.0714	0.0280	0.0707	0.0620	0.0930	0.0407	0.0379	0.0481	0.3485	0.6515	0.5120	0.4880	0.1251	0.7594	0.1155	0.1332	0.0018	0.0009	0.0011	0.0013	0.0012	0.0007	0.0013	0.0003	0.0018	0.0017	0.0010	0.0009	0.0017	0.0008	0.0020	0.0012	0.0015	0.0014	0.0009	0.0009	0.0034	0.0034	0.0039	0.0039	0.0027	0.0037	0.0021	2999.57469999999	1140	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047663	0.9532	0.0011	0.0000	0.0458	0.0010	0.0000	1.1798	0.0457	0.0851	0.0882	0.0741
ef2	0 All_Taxa	54	0.0770	0.0217	0.0673	0.0434	0.0287	0.0223	0.0504	0.0107	0.0666	0.0499	0.0245	0.0448	0.0969	0.0247	0.0640	0.0752	0.1061	0.0398	0.0419	0.0440	0.3683	0.6317	0.4676	0.5324	0.1003	0.7796	0.1200	0.2259	0.0027	0.0012	0.0016	0.0018	0.0019	0.0012	0.0022	0.0005	0.0032	0.0024	0.0015	0.0013	0.0035	0.0014	0.0043	0.0026	0.0024	0.0021	0.0015	0.0015	0.0084	0.0084	0.0075	0.0075	0.0033	0.0063	0.0042	3681.54872999999	1007	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020787	0.9104	0.0009	0.0000	0.0887	0.0007	0.0000	1.5486	0.0275	0.0486	0.0296	0.0317
rps17	0 All_Taxa	77	0.0509	0.0093	0.0407	0.0671	0.0323	0.0297	0.1122	0.0000	0.0373	0.1147	0.0316	0.0410	0.0715	0.0221	0.0964	0.0907	0.0721	0.0235	0.0221	0.0348	0.3080	0.6920	0.5799	0.4201	0.2269	0.6413	0.1318	0.1356	0.0074	0.0030	0.0047	0.0063	0.0048	0.0043	0.0092	0.0000	0.0067	0.0104	0.0061	0.0085	0.0111	0.0050	0.0096	0.0105	0.0088	0.0074	0.0060	0.0057	0.0132	0.0132	0.0115	0.0115	0.0087	0.0127	0.0098	285.94606	1444	1.00000	0.9769	0.0000	0.0000	0.0231	0.0000	0.0000	0.0231	0.1165	0.1748	0.1845	0.2427
arc20	0 All_Taxa	74	0.0639	0.0174	0.0141	0.0373	0.0496	0.0167	0.0693	0.0002	0.0695	0.0811	0.0522	0.0314	0.0774	0.0235	0.0857	0.1074	0.0893	0.0257	0.0650	0.0235	0.3797	0.6203	0.5288	0.4712	0.1504	0.7109	0.1387	0.1189	0.0067	0.0036	0.0048	0.0077	0.0055	0.0037	0.0058	0.0004	0.0080	0.0058	0.0061	0.0058	0.0119	0.0055	0.0100	0.0083	0.0067	0.0053	0.0050	0.0021	0.0134	0.0134	0.0100	0.0100	0.0061	0.0092	0.0057	444.715010000003	1387	1.00000	0.9670	0.0000	0.0000	0.0330	0.0000	0.0000	0.0707	0.0536	0.0893	0.1250	0.1310
rpl2	0 All_Taxa	75	0.0861	0.0163	0.1341	0.0467	0.0350	0.0318	0.1055	0.0039	0.0427	0.0921	0.0199	0.0295	0.0808	0.0409	0.0613	0.0302	0.0504	0.0181	0.0211	0.0536	0.2964	0.7036	0.4887	0.5113	0.1976	0.7427	0.0597	0.1011	0.0085	0.0026	0.0043	0.0070	0.0043	0.0044	0.0066	0.0004	0.0053	0.0075	0.0046	0.0034	0.0086	0.0039	0.0080	0.0039	0.0058	0.0033	0.0046	0.0040	0.0113	0.0113	0.0090	0.0090	0.0069	0.0074	0.0034	366.478740000001	1406	1.00000	0.9876	0.0000	0.0000	0.0124	0.0000	0.0000	0.0381	0.1008	0.1694	0.2056	0.2782
hsp70	0 All_Taxa	70	0.0883	0.0061	0.0792	0.0668	0.0434	0.0179	0.0413	0.0017	0.0593	0.0839	0.0247	0.0626	0.0866	0.0074	0.0636	0.0751	0.0746	0.0510	0.0315	0.0351	0.3195	0.6805	0.5147	0.4853	0.1252	0.7371	0.1377	0.1329	0.0035	0.0009	0.0022	0.0023	0.0025	0.0019	0.0021	0.0000	0.0035	0.0029	0.0024	0.0028	0.0029	0.0013	0.0032	0.0027	0.0025	0.0030	0.0013	0.0011	0.0055	0.0055	0.0063	0.0063	0.0030	0.0048	0.0038	1345.78698	1311	0.24621	0.9687	0.0010	0.0000	0.0303	0.0013	0.0000	0.2373	0.0918	0.1718	0.1854	0.2007
tribe765	0 All_Taxa	67	0.0179	0.0035	0.0561	0.0263	0.0674	0.0339	0.0751	0.0130	0.0202	0.0785	0.0420	0.0485	0.0843	0.0165	0.1162	0.0670	0.1168	0.0633	0.0352	0.0183	0.3595	0.6405	0.5001	0.4999	0.1536	0.7310	0.1154	0.1694	0.0063	0.0046	0.0061	0.0093	0.0091	0.0082	0.0091	0.0005	0.0096	0.0091	0.0086	0.0077	0.0142	0.0098	0.0128	0.0086	0.0120	0.0081	0.0092	0.0057	0.0181	0.0181	0.0127	0.0127	0.0063	0.0098	0.0071	465.004800000004	1254	1.00000	0.9830	0.0002	0.0000	0.0168	0.0003	0.0000	0.1447	0.1410	0.2179	0.2692	0.3077
tribe1381	0 All_Taxa	66	0.0803	0.0241	0.0435	0.0440	0.0303	0.0179	0.0647	0.0050	0.0466	0.0685	0.0232	0.0704	0.0880	0.0301	0.0863	0.0603	0.0967	0.0240	0.0410	0.0553	0.3878	0.6122	0.4808	0.5192	0.1332	0.7361	0.1307	0.2169	0.0052	0.0025	0.0029	0.0038	0.0045	0.0031	0.0041	0.0007	0.0049	0.0066	0.0042	0.0051	0.0060	0.0031	0.0070	0.0048	0.0058	0.0035	0.0040	0.0032	0.0132	0.0132	0.0120	0.0120	0.0094	0.0124	0.0084	1692.21677	1235	0.000000000000000069341	0.9650	0.0007	0.0000	0.0342	0.0009	0.0000	0.4747	0.0270	0.0856	0.0902	0.0542
rps3	0 All_Taxa	73	0.0713	0.0192	0.0931	0.0456	0.0190	0.0265	0.0884	0.0002	0.0448	0.0899	0.0240	0.0326	0.1063	0.0144	0.0591	0.0792	0.0871	0.0307	0.0368	0.0319	0.3105	0.6895	0.4902	0.5098	0.1783	0.7099	0.1118	0.104	0.0089	0.0021	0.0047	0.0076	0.0053	0.0039	0.0059	0.0004	0.0058	0.0075	0.0041	0.0057	0.0069	0.0032	0.0058	0.0068	0.0061	0.0041	0.0039	0.0052	0.0106	0.0106	0.0074	0.0074	0.0048	0.0071	0.0049	407.58713	1368	1.00000	0.9663	0.0007	0.0000	0.0330	0.0013	0.0000	0.0839	0.0049	0.0049	0.0049	0.0049
rpl31	0 All_Taxa	74	0.0506	0.0033	0.0453	0.0760	0.0483	0.0245	0.1230	0.0101	0.0326	0.1104	0.0192	0.0457	0.1077	0.0390	0.0616	0.0586	0.0591	0.0192	0.0377	0.0285	0.2667	0.7333	0.5804	0.4196	0.2334	0.6624	0.1043	0.1675	0.0099	0.0050	0.0071	0.0096	0.0083	0.0072	0.0129	0.0003	0.0107	0.0136	0.0059	0.0078	0.0117	0.0092	0.0123	0.0074	0.0087	0.0083	0.0059	0.0057	0.0134	0.0134	0.0131	0.0131	0.0091	0.0116	0.0080	538.182260000002	1387	1.00000	0.9843	0.0005	0.0000	0.0151	0.0010	0.0000	0.0540	0.0495	0.1881	0.2079	0.2178
rpl15a	0 All_Taxa	75	0.0628	0.0170	0.0868	0.0326	0.0359	0.0539	0.1593	0.0213	0.0498	0.0992	0.0154	0.0250	0.0663	0.0356	0.0416	0.0300	0.0703	0.0398	0.0221	0.0354	0.2688	0.7312	0.5782	0.4218	0.2585	0.6864	0.0550	0.1282	0.0087	0.0041	0.0046	0.0081	0.0079	0.0069	0.0104	0.0023	0.0072	0.0075	0.0053	0.0012	0.0085	0.0069	0.0098	0.0033	0.0082	0.0072	0.0056	0.0045	0.0121	0.0121	0.0096	0.0096	0.0087	0.0088	0.0036	501.68752	1406	1.00000	0.9797	0.0003	0.0000	0.0200	0.0006	0.0000	0.0457	0.0394	0.0985	0.1133	0.1281
hsp90	0 All_Taxa	72	0.0593	0.0030	0.0427	0.0516	0.0401	0.0377	0.0513	0.0111	0.0757	0.0964	0.0284	0.0615	0.0637	0.0159	0.0614	0.0811	0.1056	0.0330	0.0514	0.0292	0.3464	0.6536	0.5472	0.4528	0.1477	0.7097	0.1426	0.1427	0.0035	0.0006	0.0023	0.0037	0.0034	0.0022	0.0031	0.0011	0.0040	0.0045	0.0024	0.0029	0.0033	0.0017	0.0043	0.0045	0.0033	0.0025	0.0020	0.0015	0.0072	0.0072	0.0083	0.0083	0.0067	0.0109	0.0061	1789.30850999999	1349	0.0000000000000065295	0.9822	0.0019	0.0000	0.0160	0.0019	0.0000	0.1981	0.0536	0.1348	0.1573	0.1729
